número_da_consulta,número_do_documento,ordem_no_ranking,score
105,clueweb22-pt0000-88-02505_22,33,7.004039
105,clueweb22-pt0000-01-00460_7,34,6.9506335
105,clueweb22-pt0000-50-07605_8,35,6.935553
105,clueweb22-pt0001-58-15311_2,36,6.921196
105,clueweb22-pt0000-09-02361_5,37,6.851041
105,clueweb22-pt0001-30-08428_15,38,6.8423247
105,clueweb22-pt0000-31-06144_6,39,6.81948
105,clueweb22-pt0001-37-17862_0,40,6.8182163
105,clueweb22-pt0000-76-05791_1,41,6.817644
105,clueweb22-pt0001-45-05903_43,42,6.786499
105,clueweb22-pt0000-74-11357_12,43,6.7767043
105,clueweb22-pt0001-22-17610_4,44,6.738606
105,clueweb22-pt0000-66-17404_5,45,6.720045
105,clueweb22-pt0001-22-02563_17,46,6.7157764
105,clueweb22-pt0001-30-00693_4,47,6.6674123
105,clueweb22-pt0001-36-19343_6,48,6.656212
105,clueweb22-pt0000-83-01439_4,49,6.630674
105,clueweb22-pt0000-35-16491_0,50,6.6178646
105,clueweb22-pt0000-66-05630_3,51,6.608031
105,clueweb22-pt0000-02-00963_0,52,6.607665
105,clueweb22-pt0001-51-01704_8,53,6.6036305
105,clueweb22-pt0001-19-16871_0,54,6.5598917
105,clueweb22-pt0001-85-09465_0,55,6.551751
105,clueweb22-pt0001-85-17682_12,56,6.535396
105,clueweb22-pt0001-42-18215_0,57,6.5350175
105,clueweb22-pt0001-54-09688_4,58,6.515404
105,clueweb22-pt0001-42-10269_5,59,6.4999228
105,clueweb22-pt0001-99-10022_1,60,6.480569
105,clueweb22-pt0000-79-16050_1,61,6.476514
105,clueweb22-pt0001-10-12545_0,62,6.435359
105,clueweb22-pt0001-98-01856_8,63,6.428888
105,clueweb22-pt0000-83-15302_11,64,6.423992
105,clueweb22-pt0000-71-15217_6,65,6.416068
105,clueweb22-pt0001-20-09306_43,66,6.3962545
105,clueweb22-pt0001-53-10690_3,67,6.389002
105,clueweb22-pt0001-26-07103_8,68,6.377667
105,clueweb22-pt0000-87-09387_1,69,6.374031
105,clueweb22-pt0000-18-20069_1,70,6.369815
105,clueweb22-pt0001-61-05056_9,71,6.335912
105,clueweb22-pt0001-57-18790_15,72,6.327947
105,clueweb22-pt0000-96-18952_1,73,6.316246
105,clueweb22-pt0001-16-09991_0,74,6.29526
105,clueweb22-pt0001-52-12019_1,75,6.2845526
105,clueweb22-pt0000-06-02480_1,76,6.273907
105,clueweb22-pt0001-48-11254_4,77,6.2700615
105,clueweb22-pt0001-52-16679_5,78,6.2674522
105,clueweb22-pt0001-63-04094_0,79,6.250709
105,clueweb22-pt0000-53-16317_2,80,6.232613
105,clueweb22-pt0001-76-06084_0,81,6.2027464
105,clueweb22-pt0000-11-12810_10,82,6.2025156
105,clueweb22-pt0001-48-11845_4,83,6.1874804
105,clueweb22-pt0000-03-11531_3,84,6.1774616
105,clueweb22-pt0001-42-12869_7,85,6.1586356
105,clueweb22-pt0000-92-08766_1,86,6.154485
105,clueweb22-pt0001-28-05301_9,87,6.121771
105,clueweb22-pt0002-07-16437_87,88,6.114545
105,clueweb22-pt0001-37-16563_1,89,6.113015
105,clueweb22-pt0000-06-07158_3,90,6.1037016
105,clueweb22-pt0000-98-02139_2,91,6.0816317
105,clueweb22-pt0001-82-14716_0,92,6.0525436
105,clueweb22-pt0000-38-02344_2,93,6.049168
105,clueweb22-pt0002-00-00893_0,94,6.0439706
105,clueweb22-pt0000-47-07104_3,95,6.0378513
105,clueweb22-pt0000-94-13335_144,96,6.0344777
105,clueweb22-pt0000-89-13048_6,97,6.0269246
105,clueweb22-pt0001-39-00830_3,98,5.995861
105,clueweb22-pt0000-77-05311_2,99,5.9704943
105,clueweb22-pt0001-43-00580_6,100,5.969856
113,clueweb22-pt0000-64-07387_0,1,11.236476
113,clueweb22-pt0001-60-08330_18,2,10.5871315
113,clueweb22-pt0000-43-03510_0,3,10.203829
113,clueweb22-pt0000-79-11207_3,4,9.710061
113,clueweb22-pt0001-02-05367_0,5,9.652921
113,clueweb22-pt0000-67-03926_17,6,9.651718
113,clueweb22-pt0000-34-06830_2,7,9.635922
113,clueweb22-pt0001-14-15843_2,8,9.599259
113,clueweb22-pt0000-77-12941_7,9,9.253803
113,clueweb22-pt0001-42-14714_4,10,9.185474
113,clueweb22-pt0001-32-00090_1,11,9.169249
113,clueweb22-pt0000-57-14592_3,12,9.169222
113,clueweb22-pt0000-55-16055_1,13,9.046667
113,clueweb22-pt0002-25-00535_0,14,9.031532
113,clueweb22-pt0000-35-02214_0,15,8.949891
113,clueweb22-pt0002-06-14101_4,16,8.911105
113,clueweb22-pt0002-07-14634_0,17,8.750682
113,clueweb22-pt0001-80-08026_4,18,8.749426
113,clueweb22-pt0000-76-01194_9,19,8.505636
113,clueweb22-pt0000-69-18283_293,20,8.476704
113,clueweb22-pt0000-03-01419_5,21,8.46151
113,clueweb22-pt0000-37-12843_14,22,8.445203
113,clueweb22-pt0001-06-06967_7,23,8.435571
113,clueweb22-pt0001-17-10705_64,24,8.250437
113,clueweb22-pt0000-53-04872_9,25,8.202739
113,clueweb22-pt0001-33-20022_2,26,8.1275
113,clueweb22-pt0000-45-11626_1,27,8.084609
113,clueweb22-pt0001-29-04208_3,28,8.084165
113,clueweb22-pt0001-15-12931_7,29,8.040424
113,clueweb22-pt0001-55-13736_31,30,8.032035
113,clueweb22-pt0000-99-16245_9,31,8.008481
113,clueweb22-pt0000-21-19012_2,32,7.9586973
113,clueweb22-pt0001-32-17015_2,33,7.8560658
113,clueweb22-pt0000-22-18718_4,34,7.837487
113,clueweb22-pt0000-27-00633_19,35,7.803584
113,clueweb22-pt0001-73-12268_1,36,7.785067
113,clueweb22-pt0001-46-06381_4,37,7.775798
113,clueweb22-pt0001-58-04982_12,38,7.7356653
113,clueweb22-pt0001-01-07407_2,39,7.7325807
113,clueweb22-pt0000-97-17966_1,40,7.615714
113,clueweb22-pt0001-87-05073_3,41,7.6124105
113,clueweb22-pt0000-13-15762_9,42,7.566213
113,clueweb22-pt0001-57-18160_1,43,7.53894
113,clueweb22-pt0000-94-02939_2,44,7.5266795
113,clueweb22-pt0000-02-00090_14,45,7.508858
113,clueweb22-pt0000-20-08677_3,46,7.495406
113,clueweb22-pt0000-54-16808_0,47,7.477965
113,clueweb22-pt0001-38-01028_9,48,7.4419703
113,clueweb22-pt0001-89-04513_4,49,7.4388638
113,clueweb22-pt0001-03-14957_0,50,7.4351034
113,clueweb22-pt0000-85-09193_2,51,7.3903728
113,clueweb22-pt0000-47-00374_9,52,7.3849154
113,clueweb22-pt0000-04-02538_2,53,7.3570533
113,clueweb22-pt0000-27-08158_1,54,7.3520293
113,clueweb22-pt0000-82-20781_24,55,7.3070254
113,clueweb22-pt0001-65-03792_10,56,7.291975
113,clueweb22-pt0001-14-09136_10,57,7.2775445
113,clueweb22-pt0000-97-16180_3,58,7.2702675
113,clueweb22-pt0000-17-17882_11,59,7.2566013
113,clueweb22-pt0001-95-14010_0,60,7.246803
113,clueweb22-pt0000-06-06638_3,61,7.245952
113,clueweb22-pt0001-65-02912_1,62,7.239942
113,clueweb22-pt0000-08-00410_16,63,7.22988
113,clueweb22-pt0001-22-09211_3,64,7.209191
113,clueweb22-pt0001-32-16579_146,65,7.2080774
113,clueweb22-pt0000-86-03396_10,66,7.1968803
113,clueweb22-pt0000-36-05994_2,67,7.196692
113,clueweb22-pt0001-64-12113_11,68,7.1914744
113,clueweb22-pt0001-26-10752_35,69,7.1798034
113,clueweb22-pt0000-17-17882_5,70,7.1440644
113,clueweb22-pt0000-27-13772_13,71,7.141149
113,clueweb22-pt0001-69-16831_3,72,7.129744
113,clueweb22-pt0000-63-08138_1,73,7.105039
113,clueweb22-pt0000-31-17880_11,74,7.1003265
113,clueweb22-pt0002-03-07656_2,75,7.0875883
113,clueweb22-pt0000-34-19199_9,76,7.081441
113,clueweb22-pt0000-08-12214_3,77,7.0676117
113,clueweb22-pt0001-46-07362_11,78,7.0581098
113,clueweb22-pt0001-30-15062_22,79,7.054018
113,clueweb22-pt0000-35-11923_4,80,7.0509
113,clueweb22-pt0001-56-06673_1,81,7.042038
113,clueweb22-pt0001-24-04808_3,82,7.038024
113,clueweb22-pt0000-58-07016_16,83,7.0142198
113,clueweb22-pt0001-06-14735_14,84,7.0142198
113,clueweb22-pt0000-22-12627_7,85,6.999072
113,clueweb22-pt0000-22-01007_0,86,6.985514
113,clueweb22-pt0000-22-11070_1,87,6.9677143
113,clueweb22-pt0002-00-09142_13,88,6.9561543
113,clueweb22-pt0000-40-11888_2,89,6.952829
113,clueweb22-pt0001-75-02112_4,90,6.952203
113,clueweb22-pt0001-29-14364_10,91,6.942851
113,clueweb22-pt0001-31-11582_41,92,6.940363
113,clueweb22-pt0000-99-07228_2,93,6.9135685
113,clueweb22-pt0000-34-10843_3,94,6.910608
113,clueweb22-pt0000-84-08098_1,95,6.9102745
113,clueweb22-pt0000-94-12368_1,96,6.902203
113,clueweb22-pt0001-64-18934_11,97,6.899518
113,clueweb22-pt0001-79-03121_0,98,6.8946304
113,clueweb22-pt0001-01-16383_87,99,6.89296
113,clueweb22-pt0000-52-14885_4,100,6.8856673
115,clueweb22-pt0000-53-14827_2,1,9.437048
115,clueweb22-pt0001-88-12563_6,2,9.407715
115,clueweb22-pt0000-84-16476_0,3,9.341721
115,clueweb22-pt0001-15-11893_3,4,9.03089
115,clueweb22-pt0002-06-01668_17,5,8.936983
115,clueweb22-pt0001-19-15113_1,6,8.781939
115,clueweb22-pt0000-01-04063_7,7,8.615785
115,clueweb22-pt0000-55-08077_44,8,8.507671
115,clueweb22-pt0000-53-16101_41,9,8.357899
115,clueweb22-pt0000-89-16570_41,10,8.351814
115,clueweb22-pt0000-96-00035_27,11,8.215357
115,clueweb22-pt0001-19-06240_3,12,8.052153
115,clueweb22-pt0002-41-01122_15,13,7.9085193
115,clueweb22-pt0001-86-09794_3,14,7.8953056
115,clueweb22-pt0000-86-15945_75,15,7.874652
115,clueweb22-pt0001-48-07510_7,16,7.6297016
115,clueweb22-pt0000-86-15945_475,17,7.5883527
115,clueweb22-pt0000-58-18506_0,18,7.562474
115,clueweb22-pt0000-63-07470_13,19,7.4387727
115,clueweb22-pt0001-08-07803_5,20,7.3912697
115,clueweb22-pt0000-00-14572_107,21,7.2618155
115,clueweb22-pt0001-48-16758_9,22,7.240493
115,clueweb22-pt0000-04-14275_5,23,7.237975
115,clueweb22-pt0001-02-15660_5,24,7.156734
115,clueweb22-pt0001-96-09750_5,25,7.1549296
115,clueweb22-pt0001-61-18811_4,26,7.1331234
115,clueweb22-pt0000-47-14219_2,27,7.1157093
115,clueweb22-pt0001-32-02570_4,28,7.073139
115,clueweb22-pt0001-48-07510_6,29,7.0442963
115,clueweb22-pt0001-69-05281_0,30,6.9742527
115,clueweb22-pt0001-94-02203_0,31,6.963087
115,clueweb22-pt0000-38-04814_12,32,6.935109
115,clueweb22-pt0001-01-01485_1,33,6.9093237
115,clueweb22-pt0000-22-19365_10,34,6.8889933
115,clueweb22-pt0000-94-12383_6,35,6.8746915
115,clueweb22-pt0001-22-08048_0,36,6.8746915
115,clueweb22-pt0001-70-02987_7,37,6.663391
115,clueweb22-pt0001-87-04748_1,38,6.6533685
115,clueweb22-pt0001-59-00816_0,39,6.6363344
115,clueweb22-pt0000-14-08659_62,40,6.585431
115,clueweb22-pt0001-36-08465_4,41,6.585431
115,clueweb22-pt0000-69-12006_1,42,6.5216637
115,clueweb22-pt0001-07-06982_0,43,6.474289
115,clueweb22-pt0001-65-14063_70,44,6.458127
115,clueweb22-pt0000-69-00572_3,45,6.452699
115,clueweb22-pt0000-13-22108_106,46,6.4385624
115,clueweb22-pt0001-81-00366_257,47,6.4379363
115,clueweb22-pt0000-95-00090_2,48,6.430499
115,clueweb22-pt0001-96-11105_3,49,6.430499
115,clueweb22-pt0001-35-05288_3,50,6.4084177
115,clueweb22-pt0001-54-10272_1,51,6.4084177
115,clueweb22-pt0001-08-06799_4,52,6.3763747
115,clueweb22-pt0001-87-12645_0,53,6.37306
115,clueweb22-pt0002-04-09798_3,54,6.3083305
115,clueweb22-pt0001-68-04740_2,55,6.301462
115,clueweb22-pt0000-96-03966_150,56,6.235466
115,clueweb22-pt0000-06-01590_5,57,6.217373
115,clueweb22-pt0000-14-05949_5,58,6.183318
115,clueweb22-pt0000-96-03966_136,59,6.124479
115,clueweb22-pt0001-87-00283_5,60,6.114189
115,clueweb22-pt0001-75-15811_3,61,6.04441
115,clueweb22-pt0000-96-14511_6,62,6.038244
115,clueweb22-pt0000-18-16221_2,63,6.0194273
115,clueweb22-pt0001-12-09819_1,64,6.014537
115,clueweb22-pt0000-44-04351_1,65,5.9749603
115,clueweb22-pt0000-57-11373_14,66,5.93545
115,clueweb22-pt0000-69-00115_30,67,5.93545
115,clueweb22-pt0001-09-04022_0,68,5.93545
115,clueweb22-pt0000-65-02345_3,69,5.932264
115,clueweb22-pt0000-06-02775_8,70,5.846881
115,clueweb22-pt0001-67-03575_55,71,5.8089027
115,clueweb22-pt0001-12-04196_8,72,5.7550964
115,clueweb22-pt0000-31-05899_1,73,5.7202935
115,clueweb22-pt0000-39-03618_0,74,5.7054996
115,clueweb22-pt0001-23-12403_2,75,5.6928453
115,clueweb22-pt0001-85-08024_6,76,5.68725
115,clueweb22-pt0001-40-18005_4,77,5.6765695
115,clueweb22-pt0000-33-21508_0,78,5.627579
115,clueweb22-pt0000-75-15372_1,79,5.6261196
115,clueweb22-pt0001-20-10302_0,80,5.6150565
115,clueweb22-pt0000-82-05080_3,81,5.590412
115,clueweb22-pt0001-42-16611_1,82,5.590412
115,clueweb22-pt0001-47-17575_0,83,5.590412
115,clueweb22-pt0001-76-13530_1,84,5.567455
115,clueweb22-pt0001-20-15054_2,85,5.565102
115,clueweb22-pt0002-32-00210_0,86,5.5435753
115,clueweb22-pt0001-14-01877_1,87,5.52019
115,clueweb22-pt0000-93-14642_6,88,5.4787555
115,clueweb22-pt0000-73-01099_3,89,5.466236
115,clueweb22-pt0001-27-16491_2,90,5.46276
115,clueweb22-pt0002-06-11966_6,91,5.4598284
115,clueweb22-pt0000-44-16202_3,92,5.4496884
115,clueweb22-pt0000-45-09407_1,93,5.4421053
115,clueweb22-pt0001-23-02344_0,94,5.418792
115,clueweb22-pt0000-26-06590_2,95,5.387763
115,clueweb22-pt0000-25-00000_19,96,5.387763
115,clueweb22-pt0000-80-01182_1,97,5.387763
115,clueweb22-pt0001-21-13770_1,98,5.387763
115,clueweb22-pt0001-65-14063_23,99,5.387763
115,clueweb22-pt0002-04-10568_2,100,5.387763
117,clueweb22-pt0000-80-13879_10,1,11.913662
117,clueweb22-pt0001-84-04128_4,2,10.964502
117,clueweb22-pt0001-44-07030_3,3,9.759356
117,clueweb22-pt0000-84-02204_0,4,9.653494
117,clueweb22-pt0001-37-18377_1,5,9.518424
117,clueweb22-pt0000-92-19508_7,6,9.383799
117,clueweb22-pt0000-29-14161_1,7,9.055908
117,clueweb22-pt0001-25-08175_1,8,8.769682
117,clueweb22-pt0001-88-05428_14,9,8.514595
117,clueweb22-pt0000-42-18000_4,10,8.315413
117,clueweb22-pt0000-04-17360_3,11,7.8803062
117,clueweb22-pt0000-00-09553_2,12,7.8803062
117,clueweb22-pt0002-18-00927_3,13,7.8803062
117,clueweb22-pt0001-13-05605_6,14,7.583904
117,clueweb22-pt0001-39-16879_7,15,7.583904
117,clueweb22-pt0001-33-16502_109,16,7.583904
117,clueweb22-pt0000-14-03737_6,17,7.4995947
117,clueweb22-pt0000-57-16665_15,18,7.308992
117,clueweb22-pt0001-88-13413_14,19,7.308992
117,clueweb22-pt0001-00-02084_4,20,6.654439
117,clueweb22-pt0000-55-05927_107,21,6.6039753
117,clueweb22-pt0001-46-18527_4,22,6.6039753
117,clueweb22-pt0000-09-14178_13,23,6.480155
117,clueweb22-pt0001-53-00314_4,24,6.480155
117,clueweb22-pt0001-85-00940_4,25,6.480155
117,clueweb22-pt0001-88-05428_15,26,6.4041452
117,clueweb22-pt0001-97-10603_1,27,6.360893
117,clueweb22-pt0001-58-08784_0,28,6.261169
117,clueweb22-pt0001-88-09177_1,29,6.1072946
117,clueweb22-pt0000-55-05927_71,30,5.999692
117,clueweb22-pt0001-50-08309_1,31,5.940775
117,clueweb22-pt0001-22-01925_5,32,5.924809
117,clueweb22-pt0001-03-03688_6,33,5.8620343
117,clueweb22-pt0000-83-08192_4,34,5.8619847
117,clueweb22-pt0001-61-06506_26,35,5.7937074
117,clueweb22-pt0001-15-11531_11,36,5.7659764
117,clueweb22-pt0001-28-11555_5,37,5.7659764
117,clueweb22-pt0002-01-10882_0,38,5.7659764
117,clueweb22-pt0000-34-10707_1,39,5.755126
117,clueweb22-pt0000-92-05531_29,40,5.679484
117,clueweb22-pt0000-49-13032_2,41,5.625209
117,clueweb22-pt0001-74-00484_10,42,5.6232595
117,clueweb22-pt0000-24-11201_0,43,5.6058044
117,clueweb22-pt0001-08-13399_336,44,5.601948
117,clueweb22-pt0001-63-01189_4,45,5.569953
117,clueweb22-pt0001-08-18179_3,46,5.512616
117,clueweb22-pt0001-51-02106_3,47,5.5097814
117,clueweb22-pt0000-40-13717_1,48,5.491151
117,clueweb22-pt0001-22-07778_3,49,5.491151
117,clueweb22-pt0001-73-16534_15,50,5.4383035
117,clueweb22-pt0000-24-16728_8,51,5.4345617
117,clueweb22-pt0001-67-13670_11,52,5.4345617
117,clueweb22-pt0001-52-12936_70,53,5.4345617
117,clueweb22-pt0002-37-00437_1,54,5.4260883
117,clueweb22-pt0000-48-03900_1,55,5.399493
117,clueweb22-pt0000-79-08797_40,56,5.370385
117,clueweb22-pt0000-73-07555_2,57,5.3478994
117,clueweb22-pt0001-46-10049_4,58,5.3478994
117,clueweb22-pt0001-65-16032_8,59,5.3478994
117,clueweb22-pt0000-85-06151_3,60,5.3422356
117,clueweb22-pt0000-85-02176_165,61,5.313658
117,clueweb22-pt0001-44-07021_0,62,5.2670746
117,clueweb22-pt0001-96-06058_58,63,5.2670746
117,clueweb22-pt0000-94-13264_356,64,5.2639575
117,clueweb22-pt0001-53-10358_5,65,5.2639575
117,clueweb22-pt0001-94-15873_19,66,5.2639575
117,clueweb22-pt0001-86-16042_1,67,5.2639575
117,clueweb22-pt0000-39-13090_6,68,5.2464747
117,clueweb22-pt0001-34-03277_3,69,5.216141
117,clueweb22-pt0001-28-07768_22,70,5.202549
117,clueweb22-pt0000-49-00914_8,71,5.18261
117,clueweb22-pt0000-77-12868_43,72,5.18261
117,clueweb22-pt0000-83-08192_7,73,5.15087
117,clueweb22-pt0001-00-06651_82,74,5.15087
117,clueweb22-pt0000-12-09793_18,75,5.1504464
117,clueweb22-pt0001-88-08527_37,76,5.1504464
117,clueweb22-pt0000-68-13591_1,77,5.1247554
117,clueweb22-pt0000-33-01530_2,78,5.103739
117,clueweb22-pt0001-18-14294_3,79,5.1006713
117,clueweb22-pt0000-00-17047_4,80,5.098248
117,clueweb22-pt0001-73-16181_2,81,5.098248
117,clueweb22-pt0002-02-14689_11,82,5.098248
117,clueweb22-pt0001-16-07237_454,83,5.050532
117,clueweb22-pt0001-05-07290_17,84,4.996962
117,clueweb22-pt0002-00-04485_70,85,4.996962
117,clueweb22-pt0000-55-05927_78,86,4.954028
117,clueweb22-pt0000-76-04839_2,87,4.954028
117,clueweb22-pt0001-67-10256_32,88,4.954028
117,clueweb22-pt0001-90-09146_2,89,4.954028
117,clueweb22-pt0000-26-19792_0,90,4.937504
117,clueweb22-pt0001-17-06950_28,91,4.937504
117,clueweb22-pt0000-48-03154_1,92,4.8996224
117,clueweb22-pt0000-15-05553_23,93,4.8996224
117,clueweb22-pt0000-32-11956_27,94,4.8996224
117,clueweb22-pt0000-94-20127_15,95,4.8996224
117,clueweb22-pt0001-27-18467_73,96,4.8996224
117,clueweb22-pt0001-46-19484_143,97,4.8996224
117,clueweb22-pt0001-54-20061_27,98,4.8996224
117,clueweb22-pt0001-55-01403_0,99,4.8996224
117,clueweb22-pt0000-09-12239_5,100,4.884419
126,clueweb22-pt0000-87-08329_6,1,10.66837
126,clueweb22-pt0000-35-08732_5,2,8.679697
126,clueweb22-pt0000-74-05410_3,3,8.317023
126,clueweb22-pt0001-79-04868_0,4,8.065301
126,clueweb22-pt0000-90-13919_6,5,7.8573885
126,clueweb22-pt0001-77-01516_3,6,7.5837064
126,clueweb22-pt0001-94-13771_118,7,7.527708
126,clueweb22-pt0000-74-05410_2,8,7.351857
126,clueweb22-pt0000-95-15822_2,9,7.328594
126,clueweb22-pt0000-33-05481_2,10,7.288352
126,clueweb22-pt0001-06-18087_0,11,7.1986256
126,clueweb22-pt0000-88-03821_1,12,7.178487
126,clueweb22-pt0000-85-11882_21,13,7.137733
126,clueweb22-pt0001-36-00468_12,14,7.1280127
126,clueweb22-pt0000-09-14143_0,15,7.096493
126,clueweb22-pt0000-53-07490_5,16,7.0751896
126,clueweb22-pt0000-97-09798_2,17,7.0570445
126,clueweb22-pt0001-39-20217_7,18,7.046601
126,clueweb22-pt0001-95-07432_16,19,6.990858
126,clueweb22-pt0000-90-01190_1,20,6.9863667
126,clueweb22-pt0000-50-08315_9,21,6.918741
126,clueweb22-pt0001-62-00333_25,22,6.908181
126,clueweb22-pt0000-26-10674_1,23,6.9016514
126,clueweb22-pt0000-38-13956_2,24,6.8794136
126,clueweb22-pt0001-44-12993_23,25,6.8545623
126,clueweb22-pt0001-96-06091_6,26,6.848277
126,clueweb22-pt0002-00-04975_2,27,6.843663
126,clueweb22-pt0001-99-05076_1,28,6.831022
126,clueweb22-pt0000-75-13448_1,29,6.824997
126,clueweb22-pt0001-38-01830_4,30,6.779011
126,clueweb22-pt0001-72-10935_1,31,6.7745786
126,clueweb22-pt0001-90-19765_5,32,6.7562447
126,clueweb22-pt0000-85-04317_9,33,6.7537165
126,clueweb22-pt0001-75-12733_0,34,6.7235603
126,clueweb22-pt0000-16-06168_0,35,6.681757
126,clueweb22-pt0000-40-00682_8,36,6.671279
126,clueweb22-pt0000-24-09860_1,37,6.654797
126,clueweb22-pt0002-05-16733_3,38,6.6541204
126,clueweb22-pt0001-44-21040_4,39,6.6420407
126,clueweb22-pt0001-75-01677_1,40,6.6368613
126,clueweb22-pt0000-49-01738_57,41,6.627164
126,clueweb22-pt0001-36-07596_2,42,6.5830774
126,clueweb22-pt0001-93-18334_0,43,6.582565
126,clueweb22-pt0001-35-02085_126,44,6.5717573
126,clueweb22-pt0000-56-14457_2,45,6.568212
126,clueweb22-pt0000-58-06983_1,46,6.567937
126,clueweb22-pt0001-97-03804_27,47,6.5434213
126,clueweb22-pt0000-22-15747_1,48,6.534404
126,clueweb22-pt0001-32-03011_6,49,6.5333743
126,clueweb22-pt0000-86-15327_0,50,6.5296364
126,clueweb22-pt0002-08-00118_23,51,6.525526
126,clueweb22-pt0001-00-06884_2,52,6.516678
126,clueweb22-pt0000-76-12772_51,53,6.505218
126,clueweb22-pt0000-34-02356_0,54,6.5019236
126,clueweb22-pt0000-69-18428_3,55,6.4922023
126,clueweb22-pt0001-09-07661_2,56,6.4719305
126,clueweb22-pt0001-08-07135_0,57,6.469854
126,clueweb22-pt0001-20-05909_3,58,6.4612756
126,clueweb22-pt0000-05-01222_4,59,6.446916
126,clueweb22-pt0001-13-13295_2,60,6.4448214
126,clueweb22-pt0000-21-07617_8,61,6.4363384
126,clueweb22-pt0000-13-02305_3,62,6.4188266
126,clueweb22-pt0001-15-10813_4,63,6.4168653
126,clueweb22-pt0000-19-02381_1,64,6.4146137
126,clueweb22-pt0000-91-13249_6,65,6.332471
126,clueweb22-pt0000-56-17002_5,66,6.3281093
126,clueweb22-pt0001-18-13031_0,67,6.3209295
126,clueweb22-pt0001-77-11042_0,68,6.312841
126,clueweb22-pt0001-37-15471_2,69,6.305699
126,clueweb22-pt0001-25-03748_2,70,6.301865
126,clueweb22-pt0000-50-19101_3,71,6.2991104
126,clueweb22-pt0000-55-00131_2,72,6.286594
126,clueweb22-pt0000-86-13391_2,73,6.2864485
126,clueweb22-pt0000-54-16577_6,74,6.2829294
126,clueweb22-pt0000-20-16139_33,75,6.2764387
126,clueweb22-pt0001-42-01018_60,76,6.274276
126,clueweb22-pt0001-42-09799_0,77,6.2717533
126,clueweb22-pt0001-32-08388_243,78,6.2597294
126,clueweb22-pt0001-34-04212_1,79,6.255356
126,clueweb22-pt0001-51-12734_3,80,6.244141
126,clueweb22-pt0001-21-06278_40,81,6.237773
126,clueweb22-pt0001-58-06899_2,82,6.2252736
126,clueweb22-pt0000-94-14291_21,83,6.2215967
126,clueweb22-pt0000-37-06610_11,84,6.217572
126,clueweb22-pt0002-32-00021_2,85,6.211914
126,clueweb22-pt0001-88-09934_2,86,6.202696
126,clueweb22-pt0001-02-17123_3,87,6.199501
126,clueweb22-pt0000-73-01868_13,88,6.195259
126,clueweb22-pt0000-98-00992_0,89,6.185757
126,clueweb22-pt0000-92-02861_0,90,6.170908
126,clueweb22-pt0000-02-17738_5,91,6.162003
126,clueweb22-pt0000-65-17603_0,92,6.1513
126,clueweb22-pt0000-20-05503_4,93,6.1394615
126,clueweb22-pt0001-17-15076_2,94,6.135049
126,clueweb22-pt0000-50-12861_1,95,6.1341777
126,clueweb22-pt0000-54-02252_1,96,6.131134
126,clueweb22-pt0000-36-07566_0,97,6.1260214
126,clueweb22-pt0001-50-01450_3,98,6.097023
126,clueweb22-pt0002-07-07421_2,99,6.093486
126,clueweb22-pt0001-35-12570_2,100,6.0877256
127,clueweb22-pt0000-79-07831_2,1,6.716145
127,clueweb22-pt0001-89-05130_12,2,6.621963
127,clueweb22-pt0000-11-11395_0,3,6.548011
127,clueweb22-pt0000-59-17183_0,4,6.4886613
127,clueweb22-pt0001-48-04096_4,5,6.4003124
127,clueweb22-pt0000-02-01648_9,6,6.3746166
127,clueweb22-pt0001-88-10315_1,7,6.3206277
127,clueweb22-pt0001-05-13581_14,8,6.2701793
127,clueweb22-pt0001-84-06421_0,9,6.0516267
127,clueweb22-pt0001-59-14157_5,10,5.955564
127,clueweb22-pt0001-14-02362_17,11,5.9457765
127,clueweb22-pt0000-70-06348_1,12,5.859899
127,clueweb22-pt0001-95-17246_13,13,5.828684
127,clueweb22-pt0001-61-18452_2,14,5.802992
127,clueweb22-pt0001-37-07683_1,15,5.755799
127,clueweb22-pt0001-05-13581_9,16,5.7068114
127,clueweb22-pt0000-20-10951_7,17,5.6737266
127,clueweb22-pt0000-26-13707_2,18,5.664432
127,clueweb22-pt0001-33-12673_0,19,5.6010466
127,clueweb22-pt0000-53-04681_14,20,5.5913477
127,clueweb22-pt0000-00-06750_13,21,5.5877476
127,clueweb22-pt0001-58-07432_108,22,5.5543737
127,clueweb22-pt0001-77-18914_1,23,5.5277715
127,clueweb22-pt0001-05-13581_36,24,5.5133543
127,clueweb22-pt0001-31-12562_6,25,5.496018
127,clueweb22-pt0001-29-14213_2,26,5.477106
127,clueweb22-pt0002-06-07087_6,27,5.4495363
127,clueweb22-pt0000-12-03183_3,28,5.4398913
127,clueweb22-pt0001-71-02415_3,29,5.416369
127,clueweb22-pt0000-83-01220_2,30,5.3985724
127,clueweb22-pt0001-71-00039_4,31,5.3790507
127,clueweb22-pt0001-98-00048_3,32,5.3626227
127,clueweb22-pt0001-42-05931_2,33,5.3508034
127,clueweb22-pt0001-25-13278_30,34,5.339669
127,clueweb22-pt0000-45-06896_3,35,5.3396416
127,clueweb22-pt0000-94-08707_8,36,5.333888
127,clueweb22-pt0001-71-17406_1,37,5.324145
127,clueweb22-pt0002-04-00160_0,38,5.3214874
127,clueweb22-pt0001-59-00597_2,39,5.302133
127,clueweb22-pt0001-10-17877_10,40,5.2684526
127,clueweb22-pt0001-91-16127_1,41,5.2552824
